Time(s),Reference(C),Temperature(C),Control_Effort(%),Base_NMPC(%),Residual_SAC(%)
341.0,28.0,49.723,0.0,7.988374189112297e-13,-14.782305657863617
342.0,28.0,49.542,0.0,7.988374189112297e-13,-14.777633249759674
343.0,28.0,49.284,0.0,7.988374189112297e-13,-14.660897254943848
344.0,28.0,49.477,0.0,7.988374189112297e-13,-14.511939883232117
345.0,28.0,49.232,0.0,7.988374189112297e-13,-14.594469666481018
346.0,28.0,49.272,0.0,7.988374189112297e-13,-14.414356648921967
347.0,28.0,49.09,0.0,7.988374189112297e-13,-14.432567954063416
348.0,28.0,48.857,0.0,7.988374189112297e-13,-14.246807098388672
349.0,28.0,49.05,0.0,7.988374189112297e-13,-14.01448130607605
350.0,28.0,48.682,0.0,7.988374189112297e-13,-14.189671576023102
351.0,28.0,48.806,0.0,7.988374189112297e-13,-13.69702398777008
352.0,28.0,48.502,0.0,7.988374189112297e-13,-13.88609915971756
353.0,28.0,48.593,0.0,7.988374189112297e-13,-13.357810378074646
354.0,28.0,48.462,0.0,7.988374189112297e-13,-13.514870703220367
355.0,28.0,48.285,0.0,7.988374189112297e-13,-13.16971242427826
356.0,28.0,48.442,0.0,7.988374189112297e-13,-12.900120913982391
357.0,28.0,48.169,0.0,7.988374189112297e-13,-13.160801231861115
358.0,28.0,48.009,0.0,7.988374189112297e-13,-12.511541247367859
359.0,28.0,48.076,0.0,7.988374189112297e-13,-12.036578357219696
360.0,28.0,47.786,0.0,7.988374189112297e-13,-12.112954258918762
361.0,28.0,47.892,0.0,7.988374189112297e-13,-11.27019613981247
362.0,28.0,47.869,0.0,7.988374189112297e-13,-11.391695737838745
363.0,28.0,47.673,0.0,7.988374189112297e-13,-11.329698264598846
364.0,28.0,47.522,0.0,7.988374189112297e-13,-10.805142223834991
365.0,28.0,47.457,0.0,7.988374189112297e-13,-10.236797332763672
366.0,28.0,47.373,0.0,7.988374189112297e-13,-10.232615768909454
367.0,28.0,47.375,0.0,7.988374189112297e-13,-9.896223843097687
368.0,28.0,47.281,0.0,7.988374189112297e-13,-9.929377734661102
369.0,28.0,47.2,0.0,7.988374189112297e-13,-9.57587331533432
370.0,28.0,47.007,0.0,7.988374189112297e-13,-9.167348742485046
371.0,28.0,47.003,0.0,7.988374189112297e-13,-8.446586430072784
372.0,28.0,47.03,0.0,7.988374189112297e-13,-8.35678517818451
373.0,28.0,47.021,0.0,7.988374189112297e-13,-8.469344973564148
374.0,28.0,46.767,0.0,7.988374189112297e-13,-8.195051550865173
375.0,28.0,46.729,0.0,7.988374189112297e-13,-6.743518710136414
376.0,28.0,46.506,0.0,7.988374189112297e-13,-6.417898535728455
377.0,28.0,46.702,0.0,7.988374189112297e-13,-5.218275189399719
